period,92090040,92090041,92090042,92090070,92090090,92090100,92100100,92100110,92100120,92100130,92100150,92100160,92100170,92100190,92100220,92100230,92100240,92100250,92100260,92100280,92100300,92100320,OF-1,period_start,period_end
t1,1118.3666143360012,362.13181316150053,937.1150352679992,742.9659677769988,902.5880181169998,880.567281489,224.42924577109855,435.3693932458006,360.7950002775998,365.9321519050996,320.94728471000013,500.52655853659985,152.98092143609912,163.7312780168998,854.4918518509995,883.774382160999,800.5168044846008,848.7113479559993,730.3026221889996,822.6687957930003,624.6561233910016,453.08024762899856,477.6637316577014,2023-10-01 00:10:00,2023-10-15 23:50:00
t2,993.2861484859989,187.46714045890036,771.9347963829988,519.4333178690002,679.9347111909999,629.877073079999,140.39756514269993,260.9972005237996,162.73110181710007,219.15781270090034,207.49728256010056,275.8925147947997,66.97940629440036,83.59566590969992,584.9977408569998,623.4826795950007,500.83815229500004,586.4194402339998,392.55087125099925,480.5095187189994,380.00289721299873,281.26842896799985,463.2779451409999,2023-10-16 00:00:00,2023-10-31 23:50:00
t3,1071.8508509349977,312.6846666493006,880.2291533560004,640.6555638780001,791.1218917650004,733.8070759449995,148.62941955859952,291.92228699640015,198.49125878729967,234.89295092859976,220.28509146589974,333.92207576020036,80.07256094009986,99.7979428828999,678.2066156600007,723.0955521649995,597.3856514130001,681.9938188600001,467.5968334849996,564.2424613289994,400.01681570100027,286.63160662299936,479.87294964799946,2023-11-01 00:00:00,2023-11-15 23:50:00
t4,911.4840930739972,157.81529027959965,703.7018601719998,473.1159944349998,623.5760503759996,577.5093536640003,128.02156039810026,238.55225367959997,146.8173176008997,200.04317934570008,189.17045297319993,252.50037618750002,58.87242009910032,73.46831086199991,536.0682948320004,571.7667810120009,458.83436982799935,537.5265728269994,359.66010995,440.49276847400006,348.4963573730004,259.034074043,425.03291447000004,2023-11-16 00:00:00,2023-11-30 23:50:00
t5,1081.3851733100014,327.5750103995998,898.9849680999998,741.8544819319994,892.2556860070003,912.6128800479995,325.47274029070013,547.2184345563005,454.71820221140024,484.2677227888999,426.79306075499994,595.973495419101,244.7703825341003,262.8440228315999,914.184605137,931.7580954620009,861.7305443179996,909.2658012000013,794.1050270230011,881.0802260850007,703.4426905289997,538.3395086460005,454.9976267429996,2023-12-01 00:00:00,2023-12-15 23:50:00
t6,971.086460244999,167.36446987010035,749.3883863929988,503.7053123289988,664.1971396629995,615.2031340879993,136.54289344979998,254.35309024859987,156.47267575229995,213.33478924650004,201.76930292600017,269.17844588280036,63.170554360000494,78.83128183489997,571.128720433,609.0687670060009,488.81348756400064,572.6604908539996,383.2251510919997,469.247841549,371.3259605140003,275.8670461209993,452.8195296060005,2023-12-16 00:00:00,2023-12-31 23:50:00
t7,952.7427436210011,196.90245743060012,747.3791639070018,508.39429156299974,658.8654905989994,610.103233622,134.48243723209995,249.99359554729938,157.66758317459974,209.85974518610024,198.8688134253002,267.1825253657001,65.77830163490044,82.09524185109997,565.6260974360017,603.1746621859992,486.01745458700077,567.3290745950001,379.02551090500054,463.9055409359991,362.66678677100055,267.48768591999965,441.9201127440001,2024-01-01 00:00:00,2024-01-15 23:50:00
t8,1064.1136214470014,258.0099327015003,848.0121206219978,571.8022387400006,731.9728824670012,675.8300565800012,152.05382368819892,281.0723834909003,182.1411201007002,236.90792970150008,225.02324669240025,296.0695769131992,78.9046779583997,98.59807988999994,628.0969017749997,668.3933876329988,538.7151859130006,629.1597931769996,421.0060731910004,515.482804543999,405.8898493669994,296.6288140329998,494.0022313619996,2024-01-16 00:00:00,2024-01-31 23:00:00
